Length	log2FoldChange	logCPM	LR	PValue	padj	Gene_name
ENSMUSG00000018927	1795	-2.52278906552118	3.2558516710841	12.5107273216857	0.000404622056695352	0.0205756500009492	Ccl6
ENSMUSG00000039109	6741	-2.58236005015414	4.00708219074015	12.4777562841023	0.000411826549156148	0.0208509572387971	F13a1
ENSMUSG00000032332	15228	-1.93149669736903	2.86769822614672	12.4674535640686	0.000414104226495174	0.0208755139287286	Col12a1
ENSMUSG00000050812	11447	-0.79804089773909	7.33714213937688	12.4262786901945	0.000423334588770631	0.0211680210072132	Ecpas
ENSMUSG00000046062	5594	-1.11122794220625	4.28267096415131	12.4253630356351	0.000423542197911608	0.0211680210072132	Ppp1r15b
ENSMUSG00000025986	6095	-1.22100840207338	3.11089302451128	12.333435150305	0.000444916913771404	0.0221412712002906	Slc39a10
ENSMUSG00000026610	6208	-0.99398975139404	4.23825848089345	12.3053923910865	0.000451651536672689	0.0223715154014916	Esrrg
ENSMUSG00000006134	5042	-0.689948335450928	5.15905069253529	12.2982392869853	0.000453385799463463	0.0223715154014916	Crkl
ENSMUSG00000048578	6007	-0.930681397213302	6.93905990782184	12.2826702542713	0.000457183761976913	0.0224637337899627	Mlec
ENSMUSG00000002602	5033	-1.60229089119665	5.37736612563941	12.2660253970114	0.000461279683675749	0.0225697559512777	Axl
ENSMUSG00000041959	1212	-1.28825018714355	3.6695751393026	12.2140437944506	0.000474311145376686	0.0230219111032171	S100a10
ENSMUSG00000021374	7017	-0.724064063733569	4.87275302219275	12.2134003198802	0.000474474767262525	0.0230219111032171	Nup153
ENSMUSG00000039982	5226	-1.21471174633875	2.73754166732406	12.1726091485941	0.00048496421075097	0.0234332291875313	Dtx4
ENSMUSG00000021365	6376	-0.910429208302147	3.55008657767184	12.094798644949	0.00050562675204155	0.0241291209301406	Nedd9
ENSMUSG00000027230	2603	-1.74003679241928	2.18000443719096	12.0934596462339	0.000505989994125943	0.0241291209301406	Creb3l1
ENSMUSG00000038375	5257	-0.753499539812358	9.27363266259748	12.0873368947838	0.000507654326138639	0.0241291209301406	Trp53inp2
ENSMUSG00000032014	2629	-1.33914012840678	3.76522968315961	12.0683571799947	0.000512848730534785	0.0242111082283768	Oaf
ENSMUSG00000039646	3007	-1.29584862105126	3.11890652748317	12.0658552247919	0.000513537460919627	0.0242111082283768	Vasn
ENSMUSG00000004044	3587	-0.698060866128754	7.87712898232893	11.973280224724	0.000539688528282714	0.0252400439578085	Cavin1
ENSMUSG00000047731	4463	-0.874876015218278	6.57402154818525	11.9732511581732	0.000539696946800715	0.0252400439578085	Wbp1l
ENSMUSG00000027330	3728	-1.48398895576275	1.46916741106534	11.943673542373	0.0005483325594957	0.0254395723319818	Cdc25b
ENSMUSG00000017707	3840	-0.625350092834457	6.9730763106951	11.9216742627056	0.000554845918671908	0.0255194468915005	Serinc3
ENSMUSG00000045767	4652	-0.665854456695437	5.65518285482827	11.921548672691	0.000554883325652725	0.0255194468915005	B230219D22Rik
ENSMUSG00000020572	5054	-0.60922027894704	6.68924150544296	11.9156987342373	0.000556628553923668	0.0255194468915005	Nampt
ENSMUSG00000049130	2570	-2.05642264379821	2.42108157074976	11.8975322083502	0.000562083630613923	0.0256684857980358	C5ar1
ENSMUSG00000017677	3987	-1.09514521078659	3.50653091301462	11.8750524720437	0.000568908670709981	0.0258786776188193	Wsb1
ENSMUSG00000048126	11963	-2.03015390463939	5.0791172511496	11.856721768761	0.000574535921180667	0.0260329603196454	Col6a3
ENSMUSG00000002871	4171	-0.860823665639851	4.98704818796995	11.8319349968358	0.000582234576846113	0.0262795412688875	Tpra1
ENSMUSG00000030199	5983	-1.3756929546936	2.74587971966789	11.8245305971743	0.000584554492334815	0.0262823824835479	Etv6
ENSMUSG00000026042	9591	-3.05820293214978	5.19841794202478	11.802596806395	0.000591481618962835	0.0264915517416239	Col5a2
ENSMUSG00000040435	2937	-0.911096962076015	4.52994094260982	11.7824285313203	0.00059792429432105	0.0266775034765081	Ppp1r15a
ENSMUSG00000024411	6233	-0.936104622930931	4.76960939903444	11.7508776757762	0.000608145540318461	0.0270299802175896	Aqp4
ENSMUSG00000014361	4336	-1.33075894053739	2.09394494098995	11.7005779460555	0.000624806883823541	0.0276649283730994	Mertk
ENSMUSG00000044006	4314	-1.80256986297161	1.84170661979523	11.6657362410033	0.000636617446311067	0.0279940016326564	Cilp2
ENSMUSG00000034075	5047	-0.773718098986122	4.82490578921065	11.664481845278	0.000637046838355856	0.0279940016326564	Zdhhc5
ENSMUSG00000030216	5029	-0.68102014869601	4.57612879130536	11.6447323620263	0.000643845967858656	0.0281864146455416	Wbp11
ENSMUSG00000043091	2287	-1.44917887760455	1.79549427132262	11.6174612688372	0.000653355205762122	0.0283892588473877	Tuba1c
ENSMUSG00000030122	1619	-0.698484742940961	4.62268031550487	11.5946324359032	0.000661424459648176	0.028605721918395	Ptms
ENSMUSG00000008976	5687	-0.690524280823937	4.54722477752309	11.5895071218884	0.000663249885613281	0.028605721918395	Gabpa
ENSMUSG00000025780	7900	-1.00625509949787	4.11584565363329	11.5643284901576	0.000672291654125104	0.0288173816178654	Itih5
ENSMUSG00000066877	4455	-1.08853396369225	3.85419343756142	11.5620755939525	0.000673106723920943	0.0288173816178654	Nck2
ENSMUSG00000025283	2774	-0.838973824523693	4.25718207571517	11.5373997408836	0.000682099749044973	0.029095427024281	Sat1
ENSMUSG00000020053	9904	-1.74670201825507	4.33649118189796	11.5093527717808	0.000692468848184347	0.0294299260478348	Igf1
ENSMUSG00000029622	5115	-0.971363005313767	5.06202299598543	11.4853654417474	0.000701463331795429	0.0297037836318464	Arpc1b
ENSMUSG00000020019	3741	-1.38378230900281	1.95814958649899	11.4485900081052	0.000715482690043939	0.0300786856518472	Ntn4
ENSMUSG00000027162	4521	-0.683511545254572	4.87386035340271	11.4307293610437	0.000722393228570852	0.0302599609593797	Lin7c
ENSMUSG00000033825	2191	-1.70732053025426	2.06984969241882	11.3929501287876	0.00073723355944962	0.0307337214562727	Tpsb2
ENSMUSG00000021823	8191	-0.808222731427357	5.48180899258156	11.3885505133171	0.000738981709554002	0.0307337214562727	Vcl
ENSMUSG00000090084	2652	-2.07295492664646	2.04937653576172	11.3660996879883	0.000747967789369271	0.0309967434420113	Srpx
ENSMUSG00000017737	3539	-1.67566723372142	1.13308466704432	11.3507481061542	0.000754175836843981	0.0311431830498162	Mmp9
ENSMUSG00000026135	11355	-0.865906848815924	3.46919614904339	11.3171356899641	0.000767950824782715	0.0314886878682913	Zfp142
ENSMUSG00000036782	4253	-1.44625790440499	2.42578634655435	11.2643650153695	0.000790092024423227	0.0322828828926613	Klhl13
ENSMUSG00000024659	2911	-1.97681846928305	4.35644607094017	11.244531670532	0.000798579404569414	0.0325155844972407	Anxa1
ENSMUSG00000014158	4076	-1.45345623117893	1.60216179789608	11.2240684883285	0.000807432909577974	0.0327615199722492	Trpv4
ENSMUSG00000021948	5544	-0.842618680842765	3.95878955623225	11.2010516929049	0.000817509855440286	0.0329877292327345	Prkcd
ENSMUSG00000035863	5655	-0.888856687603266	4.19360974946979	11.1984121308129	0.000818673572199251	0.0329877292327345	Palm
ENSMUSG00000030748	6002	-0.991792510407752	3.68719187522537	11.1909648663304	0.000821965917803463	0.0330061831476598	Il4ra
ENSMUSG00000027848	6161	-1.67559604001526	3.53281476728238	11.1807767209364	0.000826491660768106	0.0330738673183663	Olfml3
ENSMUSG00000029135	9680	-1.06640698337477	2.84395880109213	11.1441707287804	0.000842961484299447	0.0336174194680379	Fosl2
ENSMUSG00000030278	1856	-2.04003927848727	1.9275392687953	11.1254880978384	0.000851494660863323	0.0338418270503529	Cidec
ENSMUSG00000022299	6081	-0.881586160798835	3.6571105823333	11.1175998075474	0.000855123754412773	0.0338704629936624	Slc25a32
ENSMUSG00000007659	4586	-0.737106530587148	4.86637307621898	11.0733567004146	0.000875769988600413	0.0345706492110231	Bcl2l1
ENSMUSG00000031250	1353	-1.66210659736076	2.34180485706182	11.0668708863429	0.000878838686103585	0.0345745827691765	Tnmd
ENSMUSG00000028480	2320	-2.34975709886	2.13027997421961	11.0492656975401	0.000887223313912773	0.0347464902304768	Glipr2
ENSMUSG00000025545	1444	-0.690609029422398	4.33515109289719	11.0451898706935	0.000889175962961108	0.0347464902304768	Clybl
ENSMUSG00000034674	5374	-1.00918662024762	2.9682067508936	11.0350065767723	0.000894073588452784	0.034821026546932	Tdg
ENSMUSG00000063801	5905	-0.684453740850446	4.93007826683384	11.0271242856796	0.000897883270405945	0.0348528356129241	Ap3s2
ENSMUSG00000022676	2021	-1.69969358056	1.2535689290253	11.0183402563882	0.000902148120122332	0.0349020427203474	Snai2
ENSMUSG00000066324	6543	-0.772796689744251	5.77034175670349	10.9928180732252	0.000914656292002851	0.0352687831800437	Bpnt2
ENSMUSG00000031431	4341	-0.854315855413154	8.21370347331317	10.9497400730712	0.000936167466456635	0.03586075706213	Tsc22d3
ENSMUSG00000059316	4412	-1.00736832897561	2.93716895629556	10.9280514197073	0.000947190660488663	0.036135802744633	Slc27a4
ENSMUSG00000025270	2403	-1.2354685357656	2.63119288329275	10.9234347850773	0.000949553940734882	0.036135802744633	Alas2
ENSMUSG00000021196	13401	-1.1483400179411	3.2189376608216	10.8964730271084	0.000963475388379876	0.0364319751953439	Pfkp
ENSMUSG00000037503	5219	-0.75661479250521	5.08611969982852	10.8962456298142	0.000963593676270153	0.0364319751953439	Fam168b
ENSMUSG00000004931	2890	-0.618228562146075	6.73561567239861	10.8836403592713	0.000970173726782134	0.0365620487002523	Apba3
ENSMUSG00000027656	1924	-2.16726348646169	1.65605300919132	10.7914106416962	0.00101972144768213	0.0381821744638533	Ccn5
ENSMUSG00000023886	6951	-0.614211333191518	6.74057986622588	10.7802198010572	0.00102590498460929	0.0381992519951303	Smoc2
ENSMUSG00000026409	7254	-0.876512772042405	3.36431340952801	10.7787171542082	0.00102673816010956	0.0381992519951303	Pfkfb2
ENSMUSG00000034595	4317	-1.19316774328282	2.16792041666339	10.7542356923745	0.00104040925352455	0.0385601611223949	Ppp1r18
ENSMUSG00000025161	5318	-0.684952420477295	9.40418581516245	10.7495239546023	0.00104306146445293	0.0385601611223949	Slc16a3
ENSMUSG00000001506	6563	-4.76286992636141	9.05601487562937	10.7319699688305	0.00105300284472544	0.0387659816405723	Col1a1
ENSMUSG00000050947	5540	-0.690700489672092	5.21040313959385	10.7279605473459	0.0010552869197133	0.0387659816405723	Amigo1
ENSMUSG00000037465	4179	-0.69762898218838	5.15050213239555	10.7204984806943	0.0010595512378243	0.0388002332215846	Klf10
ENSMUSG00000021143	6985	-0.689353447545298	5.59979108331445	10.6846477521721	0.00108028302679156	0.0393205329492762	Pacs2
ENSMUSG00000014550	8783	-0.720059591587977	4.69146873344134	10.6775203264525	0.00108445332824125	0.0393205329492762	Rbsn
ENSMUSG00000031278	5405	-0.853832865468923	4.35412326322263	10.6675306967044	0.00109032574590244	0.0393205329492762	Acsl4
ENSMUSG00000032261	7865	-1.41917782451972	1.4673656197178	10.666835424057	0.00109073565821964	0.0393205329492762	Sh3bgrl2
ENSMUSG00000041720	11254	-0.806591046984972	4.26834114728478	10.6622292916516	0.00109345523869409	0.0393205329492762	Pi4ka
ENSMUSG00000002831	6350	-1.04352351233995	7.37409882062956	10.661275697466	0.00109401912198931	0.0393205329492762	Plin4
ENSMUSG00000022003	4571	-1.33710818897397	3.06957406347036	10.6537332285392	0.00109848954332091	0.0393597253291445	Slc25a30
ENSMUSG00000029373	721	-1.61617077265491	2.30657394028995	10.620411438322	0.00111846158791715	0.039844830991193	Pf4
ENSMUSG00000063953	3218	-1.1867883485295	2.28225040131397	10.6197336947137	0.00111887159588837	0.039844830991193	Amd2
ENSMUSG00000029470	7025	-1.2134397460798	2.74666625514803	10.5832425553474	0.00114117327171737	0.0404225308665868	P2rx4
ENSMUSG00000022860	5491	-1.0390562432091	2.81219637036374	10.5818449722307	0.00114203629498558	0.0404225308665868	Chodl
ENSMUSG00000027583	8508	-1.09861807924209	4.01028189267703	10.5469766598323	0.00116378294583817	0.0410674315281379	Zbtb46
ENSMUSG00000022442	2911	-1.20520234649569	2.57490126215916	10.5392040846407	0.00116868737403235	0.0411159047450355	Ttll1
ENSMUSG00000054808	6127	-0.664795976070654	6.17092057885292	10.4951393456919	0.00119688987723097	0.0417963165371951	Actn4
ENSMUSG00000039220	5623	-0.948429994842453	3.59075983078538	10.4923025700172	0.00119872890291755	0.0417963165371951	Ppp1r10
ENSMUSG00000046873	10105	-0.961304370653753	3.40000712455124	10.4866769020372	0.00120238437440621	0.0417963165371951	Mbtps2
ENSMUSG00000022912	4088	-1.06783759796117	3.82768573405727	10.4555426526425	0.00122281985493273	0.0422918525153444	Pros1
ENSMUSG00000029178	11242	-0.789512424170866	4.52507813569219	10.4428149274767	0.00123127479090991	0.0423182454586833	Klf3
ENSMUSG00000046731	3146	-1.74478978290978	2.06640244240545	10.4418245256006	0.00123193518338288	0.0423182454586833	Kctd11
ENSMUSG00000001128	1736	-1.6446879589813	2.74582678891971	10.4336833557309	0.0012373772549748	0.042349408414468	Cfp
ENSMUSG00000052430	5962	-1.58165007253184	2.73095778361579	10.4296003002213	0.00124011578096467	0.042349408414468	Bmpr1b
ENSMUSG00000004530	9664	-0.818220987854782	4.17634737866913	10.4137916889443	0.00125077667026264	0.0425162070751728	Coro1c
ENSMUSG00000026883	8366	-0.709888836006009	6.07637313322502	10.4053715304804	0.00125649280107154	0.0425162070751728	Dab2ip
ENSMUSG00000037904	3160	-0.65164798171188	7.3569071473522	10.3986763272944	0.00126105678760187	0.0425162070751728	Ankrd9
ENSMUSG00000003746	9647	-1.31083953701684	3.92011946419	10.3951256861304	0.00126348399337619	0.0425162070751728	Man1a
ENSMUSG00000024772	3705	-0.642509897082414	5.84194361626347	10.3901310724725	0.00126690629927737	0.0425162070751728	Ehd1
ENSMUSG00000043895	7971	-1.75817349729936	1.88920620390944	10.3474883991664	0.00129650970332088	0.0433846422275047	S1pr2
ENSMUSG00000005103	8899	-0.630871344046476	6.26723863493001	10.3349833503586	0.00130532301767302	0.0435544026957086	Wdr1
ENSMUSG00000021959	6971	-1.0385575202811	3.72187283580995	10.2627037189149	0.00135746591977437	0.0451024059395538	Lats2
ENSMUSG00000039501	8189	-0.767685760074669	4.78126312509069	10.2597584859233	0.00135963478224249	0.0451024059395538	Znfx1
ENSMUSG00000024614	9933	-0.719675240079939	4.45134122802706	10.2528798588371	0.00136471386066943	0.0451024059395538	Tmx3
ENSMUSG00000026479	8039	-1.42382183011063	1.50503294431919	10.2442917645943	0.00137108215565496	0.0451024059395538	Lamc2
ENSMUSG00000039831	8815	-0.905975931972824	4.21328847993072	10.2128938616698	0.00139462167087277	0.0456613324709042	Arhgap29
ENSMUSG00000021540	7420	-0.845869441533203	4.33903306571769	10.2111838781575	0.00139591535935096	0.0456613324709042	Smad5
ENSMUSG00000022894	10791	-1.06270476959016	4.48349034565089	10.1744034071817	0.00142403768392805	0.0463210023165982	Adamts5
ENSMUSG00000005802	5482	-0.992895106076647	3.95915772284639	10.1643541891383	0.00143182061411267	0.0464444318978887	Slc30a4
ENSMUSG00000031875	2986	-1.36293439767767	2.77700796016866	10.1585588290051	0.00143632857827316	0.0464612397055303	Cmtm3
ENSMUSG00000030317	5894	-0.819975795800634	5.8908481420728	10.1457125517561	0.00144637245352774	0.0465276442578193	Timp4
ENSMUSG00000028152	7389	-1.44840541705036	2.38549502971085	10.1033987538844	0.00147996126973822	0.0474769944520704	Tspan5
ENSMUSG00000040950	2094	-1.59777135588994	1.60604058435927	10.0895117115916	0.00149115613924867	0.0476724907401458	Mgl2
ENSMUSG00000021876	1637	-1.16236492957636	4.04187878343066	10.0857011460785	0.00149424294720079	0.0476724907401458	Rnase4
ENSMUSG00000019978	11843	-0.649614710832556	4.61793032863999	10.0668248955467	0.00150962964118119	0.0479065074589732	Epb41l2
ENSMUSG00000002343	3262	-0.870121876817427	3.16276802844045	10.0666099473008	0.00150980577393243	0.0479065074589732	Armc6
ENSMUSG00000028776	4358	-1.3261449284437	5.72763002328294	10.0597810194348	0.00151541237636731	0.0479537421815144	Tinagl1
ENSMUSG00000015852	2334	-1.78517084841834	1.58245565211321	10.0326972958381	0.00153785675802525	0.0485320919978429	Fcrl2
ENSMUSG00000025324	5587	-1.74815730838335	1.48909059283196	10.0040864690966	0.00156193251010163	0.0491586596760364	Atp10a
ENSMUSG00000029775	8443	-0.876730430561006	4.80449517648241	9.96898115523707	0.00159199563582492	0.0499697821541271	Klhdc10
